date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,industry_code,industry_name,industry_rank_ma20,industry_breadth_ma20,industry_above_count_ma20,industry_valid_count_ma20,ranked_industry_count_ma20,top1_tie_count_ma20,industry_start_date,industry_end_date,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2018-12-24,single_industry_top1_801030,top,0.2343234323,False,304,303,single_industry_top1_v1_20170103_20260814,801030,化工I,13,0.2343234323,71,303,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2018-12-25,single_industry_top1_801030,top,0.1815181518,False,304,303,single_industry_top1_v1_20170103_20260814,801030,化工I,9,0.1815181518,55,303,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2018-12-26,single_industry_top1_801030,top,0.1947194719,False,304,303,single_industry_top1_v1_20170103_20260814,801030,化工I,11,0.1947194719,59,303,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2018-12-27,single_industry_top1_801030,top,0.1125827815,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,17,0.1125827815,34,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2018-12-28,single_industry_top1_801030,top,0.1122112211,False,304,303,single_industry_top1_v1_20170103_20260814,801030,化工I,22,0.1122112211,34,303,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-02,single_industry_top1_801030,top,0.09570957096,False,304,303,single_industry_top1_v1_20170103_20260814,801030,化工I,20,0.09570957096,29,303,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-03,single_industry_top1_801030,top,0.07590759076,False,304,303,single_industry_top1_v1_20170103_20260814,801030,化工I,24,0.07590759076,23,303,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-04,single_industry_top1_801030,top,0.1815181518,False,304,303,single_industry_top1_v1_20170103_20260814,801030,化工I,22,0.1815181518,55,303,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-07,single_industry_top1_801030,top,0.4105960265,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,22,0.4105960265,124,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-08,single_industry_top1_801030,top,0.4304635762,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,22,0.4304635762,130,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-09,single_industry_top1_801030,top,0.4900662252,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,23,0.4900662252,148,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-10,single_industry_top1_801030,top,0.4801324503,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,22,0.4801324503,145,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-11,single_industry_top1_801030,top,0.6291390728,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,20,0.6291390728,190,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-14,single_industry_top1_801030,top,0.5728476821,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,23,0.5728476821,173,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-15,single_industry_top1_801030,top,0.7052980132,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,24,0.7052980132,213,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-16,single_industry_top1_801030,top,0.7052980132,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,25,0.7052980132,213,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-17,single_industry_top1_801030,top,0.5397350993,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,24,0.5397350993,163,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-18,single_industry_top1_801030,top,0.6854304636,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,21,0.6854304636,207,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-21,single_industry_top1_801030,top,0.7755775578,False,304,303,single_industry_top1_v1_20170103_20260814,801030,化工I,17,0.7755775578,235,303,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-22,single_industry_top1_801030,top,0.6710963455,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.6710963455,202,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-23,single_industry_top1_801030,top,0.73089701,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,6,0.73089701,220,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-24,single_industry_top1_801030,top,0.7508305648,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,7,0.7508305648,226,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-25,single_industry_top1_801030,top,0.6279069767,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,7,0.6279069767,189,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-28,single_industry_top1_801030,top,0.4750830565,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,9,0.4750830565,143,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-29,single_industry_top1_801030,top,0.2823920266,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.2823920266,85,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-30,single_industry_top1_801030,top,0.2159468439,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,13,0.2159468439,65,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-01-31,single_industry_top1_801030,top,0.1966666667,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,13,0.1966666667,59,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-01,single_industry_top1_801030,top,0.2733333333,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,14,0.2733333333,82,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-11,single_industry_top1_801030,top,0.4833333333,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,13,0.4833333333,145,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-12,single_industry_top1_801030,top,0.6333333333,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.6333333333,190,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-13,single_industry_top1_801030,top,0.8,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,11,0.8,240,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-14,single_industry_top1_801030,top,0.8166666667,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.8166666667,245,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-15,single_industry_top1_801030,top,0.8233333333,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,11,0.8233333333,247,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-18,single_industry_top1_801030,top,0.97,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,11,0.97,291,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-19,single_industry_top1_801030,top,0.97,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.97,291,300,28,4,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-20,single_industry_top1_801030,top,0.9766666667,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,14,0.9766666667,293,300,28,5,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-21,single_industry_top1_801030,top,0.9634551495,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,13,0.9634551495,290,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-22,single_industry_top1_801030,top,0.976744186,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.976744186,294,301,28,5,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-25,single_industry_top1_801030,top,0.9900332226,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,23,0.9900332226,298,301,28,20,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-26,single_industry_top1_801030,top,0.9900332226,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,19,0.9900332226,298,301,28,16,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-27,single_industry_top1_801030,top,0.9867109635,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,13,0.9867109635,297,301,28,9,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-02-28,single_industry_top1_801030,top,0.99,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,14,0.99,297,300,28,11,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-01,single_industry_top1_801030,top,0.9867109635,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,18,0.9867109635,297,301,28,13,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-04,single_industry_top1_801030,top,0.9933554817,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,20,0.9933554817,299,301,28,17,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-05,single_industry_top1_801030,top,0.9966777409,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,17,0.9966777409,300,301,28,16,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-06,single_industry_top1_801030,top,1.0,True,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,1,1.0,301,301,28,18,2017-01-03,2026-08-14,single_industry_top1_801030::top::single_industry_top1_v1_20170103_20260814::000002,2,1,onset,True,False,False,False,,2
2019-03-07,single_industry_top1_801030,top,0.9966777409,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,14,0.9966777409,300,301,28,13,2017-01-03,2026-08-14,single_industry_top1_801030::top::single_industry_top1_v1_20170103_20260814::000002,2,,exit,False,False,True,True,short_episode_exit,2
2019-03-08,single_industry_top1_801030,top,0.9102990033,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.9102990033,274,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-11,single_industry_top1_801030,top,0.9734219269,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,11,0.9734219269,293,301,28,4,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-12,single_industry_top1_801030,top,0.976744186,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,17,0.976744186,294,301,28,6,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-13,single_industry_top1_801030,top,0.9401993355,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,15,0.9401993355,283,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-14,single_industry_top1_801030,top,0.8471760797,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.8471760797,255,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-15,single_industry_top1_801030,top,0.9069767442,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,8,0.9069767442,273,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-18,single_industry_top1_801030,top,0.9634551495,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.9634551495,290,301,28,5,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-19,single_industry_top1_801030,top,0.97,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.97,291,300,28,4,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-20,single_industry_top1_801030,top,0.950166113,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.950166113,286,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-21,single_industry_top1_801030,top,0.9534883721,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,9,0.9534883721,287,301,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-22,single_industry_top1_801030,top,0.9003322259,False,303,301,single_industry_top1_v1_20170103_20260814,801030,化工I,17,0.9003322259,271,301,28,2,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-25,single_industry_top1_801030,top,0.81,False,303,300,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.81,243,300,28,2,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-26,single_industry_top1_801030,top,0.5016722408,False,303,299,single_industry_top1_v1_20170103_20260814,801030,化工I,14,0.5016722408,150,299,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-27,single_industry_top1_801030,top,0.5284280936,False,303,299,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.5284280936,158,299,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-28,single_industry_top1_801030,top,0.4548494983,False,303,299,single_industry_top1_v1_20170103_20260814,801030,化工I,8,0.4548494983,136,299,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-03-29,single_industry_top1_801030,top,0.5719063545,False,303,299,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.5719063545,171,299,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-01,single_industry_top1_801030,top,0.8628762542,False,303,299,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.8628762542,258,299,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-02,single_industry_top1_801030,top,0.8829431438,False,303,299,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.8829431438,264,299,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-03,single_industry_top1_801030,top,0.8966666667,False,304,300,single_industry_top1_v1_20170103_20260814,801030,化工I,17,0.8966666667,269,300,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-04,single_industry_top1_801030,top,0.9033333333,False,304,300,single_industry_top1_v1_20170103_20260814,801030,化工I,17,0.9033333333,271,300,28,2,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-08,single_industry_top1_801030,top,0.9033333333,False,304,300,single_industry_top1_v1_20170103_20260814,801030,化工I,7,0.9033333333,271,300,28,2,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-09,single_industry_top1_801030,top,0.8766666667,False,304,300,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.8766666667,263,300,28,2,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-10,single_industry_top1_801030,top,0.8741721854,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.8741721854,264,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-11,single_industry_top1_801030,top,0.7417218543,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.7417218543,224,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-12,single_industry_top1_801030,top,0.6986754967,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,8,0.6986754967,211,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-15,single_industry_top1_801030,top,0.5629139073,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.5629139073,170,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-16,single_industry_top1_801030,top,0.7086092715,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.7086092715,214,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-17,single_industry_top1_801030,top,0.7582781457,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,7,0.7582781457,229,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-18,single_industry_top1_801030,top,0.6622516556,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.6622516556,200,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-19,single_industry_top1_801030,top,0.6986754967,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,10,0.6986754967,211,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-22,single_industry_top1_801030,top,0.5695364238,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,8,0.5695364238,172,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-23,single_industry_top1_801030,top,0.3708609272,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,12,0.3708609272,112,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2019-04-24,single_industry_top1_801030,top,0.4271523179,False,304,302,single_industry_top1_v1_20170103_20260814,801030,化工I,11,0.4271523179,129,302,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
